item_id,item_idx,text_clean
twitter16_641443248909754368,1745,kim davis angers eye of the tiger creator after using song at prison release url
twitter16_641666167992647681,1746,oh you invented the pencil appleevent url
twitter16_641972184412327937,1747,alert islam taught in tennessee schools url wakeupamerica tcot wethepeople pjnet ccot url
twitter16_642027433693171712,1748,@user says @user is using racism as a way to attract votes bernieoncnn url url
twitter16_642145732435292160,1749,poll @user s lead over @user shrinks as her edge over gop vanishes url url
twitter16_642465192408940544,1751,wakeupamerica heads need to roll school forcing non muslims to praise islam url bansharia url
twitter16_643103859729166337,1752,unreal watch what happens when desperate muslim refugees are offered red cross food url url
twitter16_643225207705075716,1754,isis flag among refugees in germany fighting the police url norefugees rebootliberty url
twitter16_644229386149888001,1755,greek customs captured containers of weapons and ammunition going to refugee camps in europe as plastic furniture url
twitter16_644329878876237824,1756,alert tsunami advisory issued for southern california from 3 7 a m local time stay away from ocean and shoreline cawx tsunami
twitter16_645362146415525888,1758,bulgaria finds 10 000 fake passports hidden by muslim refugees heading for germany passports for terrorists url
twitter16_645711628046995462,1759,latest starving refugees from syria these guys look like friggin soldiers to me url
twitter16_647168914955243520,1760,new cnn wmur nh democratic poll bernie sanders 46 hillary clinton 30 joe biden 14 martin o malley 2 sept 17 23 314 d voters 5 5
twitter16_647169573599449088,1761,new cnn democratic poll bernie sanders 46 hillary clinton 30 joe biden 14 martin o malley 2
twitter16_647169726158925824,1762,poll @user trails @user in new hampshire even without @user in the race url url
twitter16_647193820812177408,1763,alert don t fall for this new facebook scam url url
twitter16_647464349611589632,1764,poll @user trails @user in new hampshire even without @user in the race url url
twitter16_648310692794109952,1765,steve jobs was adopted his biological father was abdulfattah jandali a syrian muslim
twitter16_648993731169939456,1767,woman in hospital after confusing hair mousse with builder s foam url
twitter16_649881917534433280,1769,pope francis meeting wasn t an endorsement of kim davis vatican says url
twitter16_649889459836710912,1770,breaking news pope francis encounter with kim davis wasn t an endorsement of her views the vatican says url
twitter16_649903655160815616,1771,vatican says kimdavis meeting w popefrancis should not be considered a form of support url url
twitter16_649974380416618496,1772,vatican official says there is a sense of regret that pope francis met with kim davis url url
twitter16_649985459389661184,1773,an openly gay man said that he and his partner met with pope francis a day before kim davis did url
twitter16_650037735579910145,1774,the vatican insists pope francis encounter with kim davis was not endorsement of her views url url
twitter16_650046859537448960,1775,an openly gay man said that he and his partner met with pope francis a day before kim davis did url
twitter16_650128194209730561,1776,an openly gay man said that he and his partner met with pope francis a day before kim davis did url
twitter16_650254360727973889,1777,5p bag charge fi dead robthisengland url
twitter16_650710483289419776,1778,local school art project titled candlelight url
twitter16_650952376954650629,1779,pathetic little twat can t wait to argue over 5p bag charge url url
twitter16_650975967146602496,1780,uk you re right to be nervous about the 5p plastic bag charge when they implemented this in california the streets ran red with blood
twitter16_651018580989972480,1781,pope francis expected to fire the archbishop who tricked him into meeting kim davis url
twitter16_651044059222556674,1782,the best thing about the 5p plastic bag charge is that the cupboard next to my sink is now worth 672 348
twitter16_651321040119963648,1783,el chapo puts 100 million bounty on donald trump dead or alive url
twitter16_651402689352351744,1784,help the red cross provide food water cots for refugees across europe url aidrefugees url
twitter16_651486105628463105,1785,black people can be so stubborn to change 5pbagcharge url
twitter16_651786568592658433,1786,one third of vegetarians eat meat when they get drunk url url
twitter16_651825062174195712,1788,ben carson is the most brainless brain surgeon in america my new column url
twitter16_651959206287908868,1789,donald trump s capture dead or alive is reportedly worth 100 million to el chapo url url
twitter16_652000523525091328,1790,a third of vegetarians eat meat when drunk on a night out url url
twitter16_652300118205427716,1791,survey 1 in 3 vegetarians admits to eating meat when drunk url
twitter16_652349108653551616,1792,surprising number of vegetarians secretly eat meat url url
twitter16_652783670370115585,1793,steve jobs was adopted his biological father was abdulfattah jandali a syrian muslim
twitter16_652882609219833856,1794,@user what s the secret of my popularity my looks i m very handsome url url
twitter16_652982112870662144,1795,surprising number of vegetarians secretly eat meat url url
twitter16_652992524504600576,1796,steve jobs was adopted his biological father was abdulfattah jandali a syrian muslim
twitter16_653250169752977408,1797,@user is ahead of @user by 19 percentage points in a new cbs news poll released sunday url
twitter16_653432177632387072,1799,study finds over a third of vegetarians eat meat when drunk url url
twitter16_653432261203750912,1800,why drunk vegetarians eat meat url via @user
twitter16_654343805081157633,1802,hey @user @user where did this poll go apparantly a lot of people like @user you should report that url
twitter16_654351281260113920,1803,today @user removed a debate poll where over 80 were for @user demdebate clintonnewsnetwork url
twitter16_655080266784968705,1805,poll @user pulls even with @user in new hampshire after debate url url
twitter16_655432919595548672,1806,thousands of people in china claim they have seen a floating city in the sky url
twitter16_655986243042459648,1809,steve jobs was adopted his biological father was abdulfattah jandali a syrian muslim
twitter16_656047932093763584,1810,cnn orc poll clinton did best in 1st dem debate but only sanders significantly increased support in past month url
twitter16_656202544331517952,1811,no internet cnn did not delete its poll showing bernie sanders won the democratic debate url url
twitter16_656361703664451585,1812,well done scotland 5p carrier bag charge 1 yr old today 80 cut in usage 650m less bags 6 7m for good causes url
twitter16_656523458139045889,1813,is your drug dealer charging you more because of the 5p bag charge let us know ring 101 now url
twitter16_656595123590012928,1814,10 back to the future predictions that actually came true url url
twitter16_656662726014599168,1816,the father of steve jobs the ground breaking founder of apple was a refugee from syria url url
twitter16_656811196218286080,1817,10 back to the future predictions that came true url url
twitter16_656818921979310081,1818,great scott backtothefuture 2 almost nailed its 2015 predictions @user makes theirs url url
twitter16_656825206045020160,1819,backtothefuture fans it s october 21 2015 the future is finally here url url
twitter16_656830586577883136,1820,happy backtothefuture day how did back to the future part ii score on 2015 predictions url url
twitter16_656834590779289600,1821,10 back to the future predictions that came true url url
twitter16_656848877463560192,1822,i m celebrating backtothefuture day by bemoaning the lack of hoverboards while ignoring the fact that my phone contains all human knowledge
twitter16_656870311057575936,1823,the 5 most accurate predictions from the decade jumping adventures in backtothefuture url url
twitter16_656880145769197568,1824,10 back to the future predictions that came true url url
twitter16_657007736467525632,1826,steve jobs was adopted his biological father was abdulfattah jandali a syrian muslim
twitter16_658065957823324160,1827,the father of steve jobs the ground breaking founder of apple was a refugee from syria url url
twitter16_658259426172891136,1828,4 legged chickens fda confiscates several thousand chickens from kfc farms as mutations worsen url
twitter16_658462819667615744,1829,the father of steve jobs the founder of apple was a refugee from syria url url
twitter16_658755852199927808,1830,test finds human dna in hot dogs meat in vegetarian products url url
twitter16_658786161733734400,1831,steve jobs was adopted his biological father was abdulfattah jandali a syrian muslim
twitter16_658938136299511808,1832,human dna found in hot dogs and 10 of vegetarian sausages contain meat url url
twitter16_659428447459110912,1833,opkkk anonymous to reveal identities of 1 000 ku klux klan members url url
twitter16_659439879701602304,1834,fda confiscates several thousand chickens from kfc farms as mutations worsen url url
twitter16_659462980476637184,1835,fda confiscates several thousand chickens from kfc farms as mutations worsen url url
twitter16_660466342038867969,1836,calling anonymous collective to fire at all kkk affiliated sources on nov 16 url opkkk hoodsoff retweet share
twitter16_661102820976930816,1837,anonymous operation kkk ku klux klan we never stopped watching you url opkkk hoodsoff url
twitter16_661120256732041216,1838,breaking news here oooof hoodsoff opkkk anonops anonymous anonfamily kkk racism url
twitter16_661222523275636736,1839,anonymous to kkk you can hood but you can t hide opkkk hoodsoff url
twitter16_661229627734667264,1840,mayors flatly deny klan membership after anonymous releases names online url opkkk hoodsoff url
twitter16_661251968078221312,1841,anonymous opkkk the hoods come off begins with united states senators mayors url hoodsoff url
twitter16_661299012386095105,1842,hoods off anonymous announces operation to name kkk members url opkkk
twitter16_661870323034431489,1843,holy shit rupert murdoch just killed national geographic url
twitter16_662151653462790144,1844,hackers from anonymous say they re set to expose hundreds of kkk members url opkkk url
twitter16_662381914842603520,1845,rt @user official opkkk hoodsoff 2015 data release url with love anonymous url
twitter16_662430295254175744,1846,opkkk releases 500 names and reveals unexpected plottwist url url
twitter16_663385747177775105,1847,steve jobs was adopted his biological father was abdulfattah jandali a syrian muslim
twitter16_663515735231062016,1848,michelle obama says white folks are what s wrong with america url no michelle you are whats wrong with america
twitter16_663722803489808384,1849,people are enraged that starbucks red cups aren t christmas y enough url url
twitter16_663744139666804736,1850,as you ignore the cold homeless guy sitting outside starbucks please be sure to complain about the non christian red cup of 5 coffee
twitter16_663817239896821760,1851,for everyone who thinks starbucks red cups are ruining christmas url url
twitter16_663904307113275392,1852,donald trump defends christmas says maybe we should boycott starbucks over new red cups url url
twitter16_663925546812837888,1853,solo cups have been red for decades if starbucks was taking a shot at christmas solo shot first
twitter16_664000310856310784,1854,mysterious creature discovered in california everyone naturally cries alien url url
twitter16_665309822208729088,1855,breaking five explosions heard near bataclan concert hall in paris reuters witness url
twitter16_665358434351509504,1856,breaking 1st load of 10 000 syrian refugees arrived in new orleans url makeamericagreatagain url
twitter16_665361505303584774,1857,first load of 10 000 syrian refugees has arrived in new orleans being resettled unbeknownst to locals tcot url
twitter16_665364878287224834,1858,ironic timing today first load of 10 000 syrian refugees has arrived in new orleans url url
twitter16_665379967757324288,1859,today first load of obama s 10 000 syrian refugees has arrived in new orleans all single males 18 30 years old url
twitter16_665575674485211136,1860,first 10 000 syrian refugees arrive in new orleans noticed there are no women or children @user tcot url
twitter16_666051332504207360,1861,jindal protests sending of syrian refugees to new orleans url url
twitter16_666070802924617728,1862,jindal demands info about refugees entering new orleans url
twitter16_666107476526432256,1863,muslim security guard stopped bomber from entering the stadium during parisattacks url zouheir url
twitter16_666190716448587776,1864,warning syrian refugees hv arrived in neworlean they r here 2stay ur funds r being well invested in one way tickets url
twitter16_666335363099660288,1865,eiffel tower displays colors of france s flag to pay tribute to victims of parisattacks url url
twitter16_666497286663503872,1866,remember steve jobs biological father was a syrian migrant url photo ap url
twitter16_666633171325353989,1867,the myth of zouheir a hero muslim security guard in paris url via @user url
twitter16_666640008149925893,1868,son of a syrian refugee url url
twitter16_666810213274689537,1869,but democrats say that syrian refugees are 3 year old orphans so why are they worried about them buying guns
twitter16_667073349974102017,1870,anne frank was a refugee denied entrance to the united states url syrianrefugees url
twitter16_667465205258051584,1872,remember the man who killed four marines in chattanooga he was a refugee url
twitter16_667487418388488192,1873,the picture of a syrian child surrendering to a camera is real url url
twitter16_667534186450825216,1874,steve jobs biological father was a syrian immigrant
twitter16_668144671772778497,1875,according to anonymous the next isis target is a wwe event in atlanta url url
twitter16_668849913678209024,1876,that superman poster is legit url url
twitter16_668872645589471232,1877,steve jobs was adopted his biological father was abdulfattah jandali a syrian muslim
twitter16_669201837187334144,1878,steve jobs was adopted his biological father was abdulfattah jandali a syrian muslim
twitter16_669259395902152704,1879,months ago rupert murdoch bought national geographic and fired most of writers this just hit the stands url
twitter16_669613420665159680,1880,farting does not burn 67 calories and is not a practical weight loss mechanism url url
twitter16_671181758692507648,1881,desperate ted cruz claims planned parenthood shooter was transgender leftis based on rumor he read url
twitter16_672102358516670465,1882,holy christ samuraijack is returning to television url url
twitter16_672169954016403456,1883,pres obama on sanbernardino we have a pattern now of mass shootings in this country that has no parallel url
twitter16_672180526946656256,1884,obama we have a pattern now of mass shootings in this country that has no parallel anywhere else in the world url
twitter16_672219174463275008,1885,pres obama on sanbernardino we have a pattern now of mass shootings in this country url url
twitter16_672424512516964352,1886,@user the number of ppl killed by mass shootings during obama s tenure is 424 casualties paris this year alone has 508 casualties
twitter16_672432930426372096,1887,ever wonder why the most mass shootings ever have happened under obama url via @user url
twitter16_672433211604013057,1888,reagan 11 mass shootings bush sr 12 mass shootings clinton 23 mass shootings bush jr 16 mass shootings obama 162 mass shootings
twitter16_672488384695279616,1889,reagan 11 mass shootings bush sr 12 mass shootings clinton 23 mass shootings bush jr 16 mass shootings obama 162 mass shootings
twitter16_672513234419638273,1890,thoughts and prayers are not enough pres obama speaks on mass shootings over the years url url
twitter16_672539897899577344,1891,mass shootings list reagan 11 bush sr 12 clinton 23 bush jr 16 obama 162 sanbernadino
twitter16_672553813249826816,1892,onceuponatime s @user dark hook is like a pissed off boyfriend url @user url
twitter16_672632863452299264,1893,reagan 11 mass shootings bush sr 12 mass shootings clinton 23 mass shootings bush jr 16 mass shootings obama 162 mass shootings
twitter16_672632899921833984,1894,why have there been more mass shootings under obama than the 4 previous presidents combined url url
twitter16_672828403016429568,1895,obama plans executive action on gun control white house admits it will not prevent mass shootings url
twitter16_672902686380003328,1896,reagan 11 mass shootings bush sr 12 mass shootings clinton 23 mass shootings bush jr 16 mass shootings obama 162 mass shootings
twitter16_672906198434209792,1897,farook family attorney says brothers in the family never saw tashfeen malik s face because she always wore a burka url
twitter16_672927317191229440,1898,this is the face of female jihadist tashfeenmalik could pass for a widow or orphan norefugees islamistheproblem url
twitter16_673079581520318464,1899,do these look like the faces of a homeless couple caught living in a walmart attic for 2 years url
twitter16_673346166822694914,1900,do these look like the faces of a homeless couple caught living in a walmart attic for over 2 years url
twitter16_673581371458199552,1901,men from pakistan security forces told reporters to stop probing tashfeenmalik background or face arrest url
twitter16_673611867181473792,1902,what 72 dhs employees found on terrorist watch list url
twitter16_673615263040798726,1903,72 dhs employees on terrorist watch list url
twitter16_673615400655970304,1904,shock 72 homeland security employees on terrorist watch list url
twitter16_673664899571060736,1905,72 dhs employees on terrorist watch list url via @user url
twitter16_673686233936072704,1906,72 dhs employees on the terror watch list url h t @user
twitter16_673696115305406466,1907,72 dhs employees on terrorist watch list url
twitter16_673872171341447169,1908,72 dhs employees on terrorist watch list url via @user url
twitter16_673984270902427650,1909,donald trump and adolf hitler two sides of the same coin racism fascism url
twitter16_674014933235859456,1910,dearborn michigan this morning pro isis rally spread the word the fit is about to hit the shan here in the us url
twitter16_674015148382666752,1911,dearborn michigan this morning pro isis rally spread the word the fit is about to hit the shan here in the us url
twitter16_674080899055546368,1912,a vote for donald trump is a vote for adolf hitler
twitter16_674187250792558592,1913,donald trump v adolf hitler url
twitter16_674229534888185856,1914,who said it donald trump or adolf hitler url url
twitter16_674244561519161344,1915,you re increasingly compared to hitler does that bother you trump no url
twitter16_674263945172119552,1916,1 15 million americans have been killed by guns since john lennon s death url url
twitter16_674301413040758785,1917,@user @user muslim comment disqualifies him from presidency url url
twitter16_674314254732931072,1919,@user @user comment disqualifies him from presidency url via @user url
twitter16_674358835675549696,1920,1 15 million americans have been killed by guns since john lennon s death url
twitter16_674364257799004160,1921,adolf hitler vs donald trump url
twitter16_675005503160901632,1922,after mass shootings obama seeks to expand background checks for gun sales by executive order to bypass congress url
twitter16_675043569367982081,1923,el chapo threatens isis my men will destroy you url url
twitter16_675064077367005184,1924,el chapo threatens isis url url
twitter16_675065047710892033,1925,mexican drug kingpin el chapo reportedly threatens to destroy isis p ssies url url
twitter16_675193315306905600,1926,el chapo vs isis mexican cartel boss threatens islamic state over drug trade url url
twitter16_675490515748425728,1927,america s first muslim female judge carolyn walker diallo url
twitter16_676067381299576832,1928,72 dhs employees on terrorist watch list washington free beacon url
twitter16_676094756758364160,1929,steve jobs was adopted his biological father was abdulfattah jandali a syrian muslim
twitter16_676120162018451456,1930,months ago rupert murdoch bought national geographic and fired most of writers this just hit the stands url
twitter16_676367888543031296,1931,north carolina town rejects solar panels for sucking up all the energy from the sun url url
twitter16_676491949524713473,1932,war has come again in the the100 season 3 trailer url @user @user @user url
twitter16_676586804242309121,1933,isis has been killing babies afflicted with down syndrome and other disabilities activists claim url
twitter16_676718762830221312,1934,texas plumber sues car dealership after his truck winds up in isis video url url
twitter16_676870737932742656,1935,plumber suing car dealership for 1m after truck he traded in ends up in hands of isis url url
twitter16_676955015265837056,1936,jeb bush donald you re not going to be able to insult your way to the presidency cheer from the audience nprdebate
twitter16_677099574855639044,1937,plumber suing car dealership for 1m after truck he traded in ends up in hands of isis url url
twitter16_681147789653356544,1938,katy perry makes holiday wish come true for burn victim url
twitter16_681199637387149313,1939,sacha baron cohen and his wife donate 1 million to syrian refugees url url
twitter16_681767380305985536,1940,sorry mark zuckerberg is not giving 4 5 billion to 1 000 random facebook users url url
twitter16_681824512120324096,1941,when she heard about south korean comfort women @user photographed some survivors url url
twitter16_682916727282270208,1943,erdoğan cites hitler s germany as example of effective government url
twitter16_682996350909157376,1944,turkey s president says all he wants is same powers as hitler url url
twitter16_682999206290829312,1945,underrated person of the year 2015 candidate the prime minister of singapore url url
twitter16_686657138270277634,1946,photos of the day url url
twitter16_686666933949837312,1947,the guardian front page tuesday 12 january 2016 david bowie 1947 2016 url
twitter16_687274510643511296,1948,the oregon militia idiots would like you to stop mailing them dildos please url url
twitter16_687409983139495939,1949,governor whose marriage would have been a crime 50 years ago we ve never had racist laws url url
twitter16_687537772970684417,1950,jakarta attacks kamitidaktakut hashtag shows indonesians are not afraid url
twitter16_687643002240679936,1951,three men found guilty of involvement in largest burglary in english legal history at hatton garden url
twitter16_687748306571804672,1952,harry potter fans are posting incredibly moving tributes to severus snape and alan rickman url url
twitter16_687984820815851521,1953,jimmy fallon and sesame street characters photobomb families it s seriously adorable url url
twitter16_688004802245214208,1954,study minimum wage increases haven t hurt the restaurant industry url
twitter16_688021039322894336,1955,kosovo war crimes court to be set up in the hague dutch government says url
twitter16_688366079396163584,1956,iran announces that washington post reporter jason rezaian and three iranian americans have been freed from prison url
twitter16_688428083540553728,1957,remembering the talented singer aaliyah on what would have been her 37th birthday url url
twitter16_688446106943008768,1958,oscars 2016 host chris rock calls event white bet awards due to lack of diversity url url
twitter16_688741019979001856,1959,us imposes sanctions on iranian companies and individuals over missile programme after lifting of nuclear sanctions url
twitter16_688751061503442944,1960,we have now cut off every single path that iran could have used to build a bomb @user irandeal url
twitter16_688752927381581824,1961,today s progress these things are a reminder of what we can achieve when we lead with strength and wisdom @user on progress with iran
twitter16_688755462783782912,1962,when americans are freed and reunited with their families that s something we can all celebrate @user url
twitter16_688819658057740290,1963,us trying to locate americans missing in baghdad after al arabiya reports they may have been kidnapped by militias url
twitter16_689267711856263168,1964,china s economy grew by 6 9 in 2015 marking its slowest growth in 25 years url
twitter16_689641419825242112,1965,@user spinach some adorable kids and an mlkday service project watch url url
twitter16_689661418484994049,1966,@user just created a unisex fragrance named after her brother url url
twitter16_689860942671130624,1967,7 years ago @user bet big on rescuing the american auto industry here s how it paid off url url
twitter16_689867195657101312,1968,13 questions with @user the 16 year old singer @user discovered on youtube url url
twitter16_689890946683576322,1969,7 years ago today @user was sworn into office here s a look at how far we ve come since url
twitter16_689915847939219456,1970,seven years ago auto sales hit a 27 year low last year they hit an all time high @user madeinamerica url
twitter16_689938201193115648,1971,@user on declaring a federal emergency in flint michigan to supplement state and local response efforts url
twitter16_690042063958732800,1972,ausopen british number one andy murray beats australia s sam groth 6 0 6 4 6 1 scores url url
twitter16_690106189951139840,1973,president putin probably approved ex russian spy alexander litvinenko s assassination in 2006 inquiry finds url
twitter16_690376107825192960,1974,happy nationalhugday url
twitter16_690580180805509121,1975,justin trudeau i will raise my sons as feminists url url
twitter16_690650123358093312,1976,google agrees to pay 130m in back taxes after open audit of its accounts by uk tax authorities url
twitter16_690680149164085248,1977,update canada s prime minister @user says five people are dead in school shooting url url
twitter16_690969315470868480,1978,plane wreckage found in thailand prompts speculation it might belong to malaysian airlines flight mh370 reuters url
twitter16_691285663522648065,1979,investigations into nearly 60 allegations of unlawful killing against uk soldiers in iraq are dropped mod says url
twitter16_691608761128067072,1980,29 times @user s instagram inspired us to live a healthier life url url
twitter16_691632238035886081,1981,former conservative minister lord cecil parkinson dies aged 84 after suffering from cancer his family says url
twitter16_691678576018657281,1982,adorable but frightened sloth rescued from side of highway in ecuador url url
twitter16_691719802499432448,1983,and jake makes that one more for team kal el let us know which side you re on with empirebvs url
twitter16_691789524498845699,1984,president obama announces ban on solitary confinement for juveniles in federal prisons washington post url
twitter16_691995324752252930,1985,the dave i know is polite modest and content jumbotron dave is crass and loud url url
twitter16_692014905239666688,1986,danish lawmakers approve bill allowing seizure of asylum seekers valuables to help cover expenses url
twitter16_692023855926374400,1987,shooting reported at naval medical center san diego according to the center s facebook page url
twitter16_692071267189395457,1988,here s why @user is taking steps to ban solitary confinement for low level infractions url url
twitter16_692078399012130816,1989,woman a leading authority on what shouldn t be in poor people s grocery carts url url
twitter16_692082592380751874,1990,stiles and the rest of us just wants lydia to wake up on teenwolf tonight at 9 8c url url
twitter16_692082861525078017,1991,tony the tiger has no more cummies left to give url url
twitter16_692083780123783172,1992,actor abe vigoda has died at 94 url url
twitter16_692106491365605376,1993,apple announces most profitable quarter in u s history and the end of unprecedented growth url url
twitter16_692150118921957376,1994,jeb bush campaign kicks off 3 state farewell tour with iowa town hall meeting url url
twitter16_692157602554343424,1995,waiting for the new episode of teenwolf like url
twitter16_692163879909064704,1996,teenwolf starts in 5 minutes rt if you re watching tweeting crying screaming with @user me url
twitter16_692368829368918017,1997,london jury acquits five out of six brokers who were on trial accused of manipulating the libor interest rate url
twitter16_692393375891361794,1998,check out new steps we re taking to expand access to meals for the kids who need it most url url
twitter16_692410832307818497,1999,will you watch thursday s gopdebate if @user is not on stage url
twitter16_692498490249891842,2000,an attack on any faith is an attack on all our faiths @user at @user
twitter16_692516224245235712,2001,@user reflects on the importance of taking his daughters to visit the @user holocaustremembranceday url
twitter16_692540218310803456,2002,dewshine drink suspected in deaths of tennessee teens url
twitter16_692550140754841603,2003,tyronn lue the east all star coach has coached 3 games his west counterpart gregg popovich 1 538 games url
twitter16_692623941131722752,2004,3 legged dog expected to survive after getting shot while scaring off armed robbers url url
twitter16_692630756548591616,2005,japan s economy minister akira amari resigns over corruption allegations url
twitter16_692665281362202624,2006,we ve devoted 24 pages to batman v superman interviewing @user @user henry cavill @user url
twitter16_692691444046372865,2007,zika virus spreading explosively around the americas who director general says url
twitter16_692701223326056449,2008,we hope you re as excited about thursday as this kid was about lebron s easy basket url
twitter16_692702295281262593,2009,the @user predicts 3 to 4 million cases of zikavirus that is spreading through americas url
twitter16_692735698349199360,2010,north korea planning some kind of rocket launch us officials say citing increased activity at test site url
twitter16_692743102432346113,2011,tim allen compares clintons to herpes just when you think gone they show up again url
twitter16_692748411481780224,2012,man held at disneyland paris carrying low calibre guns copy of koran police sources url url
twitter16_692752491482615808,2013,31 travel associated cases of zika virus reported in 11 u s states d c this year and last cdc says url
twitter16_692753210692476928,2014,french police still searching for woman who may have been accompanying 28 year old man arrested at disneyland paris url
twitter16_692758050378256388,2015,elvis presley made his tv debut 60 years ago today look back at his history on the tube url url
twitter16_692758581494599681,2016,french police hunting woman who was with an armed man arrested near disneyland paris url
twitter16_692796451987034113,2017,renting vs owning a home a side by side comparison url url
twitter16_692797856386777089,2018,an adorable young fan asked riley curry to be his valentine and steph responded url url
twitter16_692803280238419971,2019,usgs sonic boom confirmed in new jersey area after reports of shaking cause not immediately known url
twitter16_692820029159653377,2020,beck on david bowie he s always been a guidepost for me url url
twitter16_692826642583019521,2021,email michigan officials gave bottled water to state employees a year before flint residents got it url
twitter16_692833140428017664,2022,let s not make the next two weeks about a black qb let s just talk about the greatness of this guy c barkley url
twitter16_692838430783332357,2023,nation s dog owners demand to know who s a good boy url url
twitter16_692845716826300418,2024,today the @user took steps to expand paid leave for military moms and dads url url
twitter16_692874200927698945,2025,report las vegas sands to propose 1 billion domed stadium to possibly draw nfl franchise fox5 las vegas url
twitter16_692884886374318081,2026,it s gregg popovich s 67th birthday and there s one thing we know he s not doing tonight url
twitter16_692890520960397312,2027,the terps do it again no 8 maryland knocks off no 3 iowa 74 68 has beaten 5 of its last 7 top 5 opponents url
twitter16_692911086920667136,2028,in asu s curtain of distraction michael phelps brought out his gold medals and speedo to do the trick it worked url
twitter16_692925396292091905,2029,paul kantner was jefferson airplane s conceptual heart here are 12 essential songs url url
twitter16_692929779696275456,2030,ohio lawmakers want to know why state s epa didn t tell public about lead leaking into water supply of sebring url
twitter16_692940257134653441,2031,icymi a dog accidentally stumbled into the middle of a local half marathon and earned 7th place url
twitter16_693013768738115584,2032,uk heterosexual couple who want to enter civil partnership rather than marry lose challenge at london s high court url
twitter16_693041285087756288,2033,saliha is one of the first women ever to stand for election in saudi arabia watch her story url url
twitter16_693059995013742592,2034,mook spooked hillary manager predicts trump will win presidency if nominated
twitter16_693060960001597440,2035,mark zuckerberg is now richer than the koch brothers url url
twitter16_693061713042771968,2036,end of the line for land rover defender as emission rules kill off iconic 4x4 url bbcgofigure url
twitter16_693071538896162816,2037,orphanage saved by bikini car wash url url
twitter16_693076140278153217,2038,michael phelps gold medals and speedo crashed asu s curtain of distraction last night you read that right url
twitter16_693080409282846720,2039,@user will make his latest push to advance equal pay for women today url url
twitter16_693086218276474880,2040,oh i m so ready to watch @user s pillowtalk on mtv tonight at 8 15p url url
twitter16_693086478667112448,2041,the people have spoken there is now a petition for @user to narrate planet earth url url
twitter16_693087220459270144,2042,4 miners now rescued from mine in china s shandong after 36 days underground state media url url
twitter16_693119705469587456,2043,nasa astronaut @user captures a beautiful sunrise from aboard the international space station url
twitter16_693128224960856064,2044,iranian surveillance drone flies over u s aircraft carrier in persian gulf url url
twitter16_693129259334909952,2045,man s anxiety not about to let depression muscle in on turf url url
twitter16_693135382309896192,2046,breaking canada has four recent cases of zika all from travelers public health agency
twitter16_693140340367187969,2047,chiefs te travis kelce will have his own reality tv dating show url url
twitter16_693141729529184256,2048,it s 2016 women should earn the same pay as men for doing the same work url equalpay url
twitter16_693146363685642240,2049,watch one direction s original xfactoruk auditions from 2010 where it all began url url
twitter16_693167683701968896,2050,women in america still earn only 0 79 for every 1 men make it s time for equalpay url url
twitter16_693171092555431936,2051,watch tommy chong made a pro bernie sanders video url url
twitter16_693181857261719553,2052,nfl diagnosed concussions rose by nearly 32 percent this season url url
twitter16_693185853867294721,2053,meet quasimodo the dog with the short spine url url
twitter16_693196937172951040,2054,i almost started crying but i didn t want them to make me the crying face instead of jordan draymond green url
twitter16_693200309955469312,2055,watch zayn malik s surreal pillowtalk video featuring gigi hadad url url
twitter16_693203974388895744,2056,a tiny alpine town in northern italy just welcomed its first baby in 28 years url url
twitter16_693265096278163456,2057,german shepherd with a rare spinal condition looking for a forever home url url
twitter16_693281966846808064,2058,a head on collision with another planet may have created our moon researchers say url url
twitter16_693315824132685824,2059,quasimodo dog with short spine has big heart url url
twitter16_693321561542127616,2060,after eluding capture for years 2 mafia bosses arrested in underground bunker in southern italy url
twitter16_693402634011701248,2061,the lion s share of collaborative work tends to fall on women and it s exhausting url url
twitter16_693441093048766464,2062,icymi joseph pena squatted 875 pounds he s 17 years old url
twitter16_693456187036037123,2063,let s not make the next two weeks about a black qb let s just talk about the greatness of this guy c barkley url
twitter16_693466451081060353,2064,is the truth out there in nod to @user @user releases hundreds of declassified docs url url
twitter16_693466724822323200,2065,audio recordings reveal cpr started 11 minutes after staff found gynnya mcmillen url url
twitter16_693471161313816576,2066,lego s first ever figurine in a wheelchair is prompting genuine tears of joy url
twitter16_693476774462820352,2067,merkel says refugees must return home once war is over url
twitter16_693502060545703937,2068,@user bernie is a socialist and he admits it hillary is a socialist and she pretends she s not url
twitter16_693528374996652032,2069,@user what good does it do a man to gain the whole world to lose his soul url
twitter16_693534670428971008,2070,up to 100 masked men dressed in black involved in migrant attack in stockholm url url
twitter16_693546915892428800,2071,jeb bush campaign kicks off 3 state farewell tour with iowa town hall meeting url url
twitter16_693555965019492352,2072,denver medical center on lockdown 9 at hospitals after deadly incident at denver coliseum url url
twitter16_693571567377342466,2073,anne frank s stepsister says trump is acting like another hitler url url
twitter16_693573781730783232,2074,ooh baby dickie v loved this reverse dunk by ben simmons lsu s up double digits on no 1 oklahoma url
twitter16_693586539562037248,2075,what a rally for no 1 oklahoma came back from 14 down and won 77 75 at lsu on this late jumper url
twitter16_693606934050684928,2076,looking at eddie redmayne looking at alicia vikander is making us all kinds of emotional sagawards url
twitter16_693641113693884416,2077,ooh baby icymi dickie v loved this reverse dunk by freshman phenom ben simmons url
twitter16_693648675772436480,2078,kate winslet congratulating leonardo dicaprio after his sagawards win is everything url url
